customer_id,customer_name,city,state,registration_date,customer_segment
18840,Customer_18840,Houston,CA,2022-02-18,Standard
18841,Customer_18841,Seattle,IL,2022-10-21,Standard
18842,Customer_18842,Houston,TX,2023-01-08,Standard
18843,Customer_18843,Chicago,MI,2022-04-01,Premium
18844,Customer_18844,Charlotte,NC,2023-09-05,Standard
18845,Customer_18845,Columbus,CA,2023-01-12,Standard
18846,Customer_18846,New York,TX,2023-04-13,Standard
18847,Customer_18847,Los Angeles,TX,2023-04-29,Premium
18848,Customer_18848,Columbus,CA,2023-07-12,VIP
18849,Customer_18849,Miami,CA,2022-06-17,Standard
18850,Customer_18850,Columbus,NC,2023-01-18,Premium
18851,Customer_18851,Seattle,CA,2023-11-06,Standard
18852,Customer_18852,Columbus,TX,2023-01-16,Standard
18853,Customer_18853,Miami,TX,2023-07-19,Standard
18854,Customer_18854,Houston,MI,2023-07-08,Premium
18855,Customer_18855,Chicago,GA,2022-05-30,Premium
18856,Customer_18856,Houston,IL,2022-11-25,Standard
18857,Customer_18857,Houston,FL,2023-10-17,Standard
18858,Customer_18858,Miami,OH,2022-12-22,VIP
18859,Customer_18859,Atlanta,OH,2023-02-21,VIP
18860,Customer_18860,New York,TX,2022-06-28,Standard
18861,Customer_18861,Miami,TX,2023-08-18,VIP
18862,Customer_18862,Houston,FL,2023-02-16,Standard
18863,Customer_18863,Columbus,NY,2023-01-17,Premium
18864,Customer_18864,New York,NY,2023-04-24,Standard
18865,Customer_18865,Los Angeles,MI,2022-12-22,VIP
18866,Customer_18866,Detroit,OH,2022-10-27,Standard
18867,Customer_18867,Los Angeles,TX,2022-06-01,Standard
18868,Customer_18868,Seattle,IL,2023-11-20,Premium
18869,Customer_18869,Houston,NY,2023-05-22,VIP
18870,Customer_18870,Columbus,CA,2023-11-23,Premium
18871,Customer_18871,Atlanta,NC,2023-07-10,VIP
18872,Customer_18872,Chicago,FL,2023-02-22,Premium
18873,Customer_18873,Chicago,NC,2023-01-04,Standard
18874,Customer_18874,New York,IL,2023-03-19,Standard
18875,Customer_18875,Atlanta,IL,2022-03-30,Premium
18876,Customer_18876,Detroit,TX,2023-09-09,VIP
18877,Customer_18877,Los Angeles,IL,2022-09-17,Premium
18878,Customer_18878,Detroit,MI,2022-05-21,Standard
18879,Customer_18879,Charlotte,WA,2022-12-07,Standard
18880,Customer_18880,Los Angeles,NY,2023-01-03,Standard
18881,Customer_18881,Los Angeles,IL,2023-10-23,VIP
18882,Customer_18882,Los Angeles,OH,2023-04-23,VIP
18883,Customer_18883,Columbus,GA,2023-04-07,VIP
18884,Customer_18884,Miami,FL,2023-07-07,Standard
18885,Customer_18885,Columbus,WA,2023-11-28,Premium
18886,Customer_18886,Chicago,TX,2022-06-18,Premium
18887,Customer_18887,Columbus,IL,2022-02-13,Premium
18888,Customer_18888,Detroit,WA,2022-12-18,Premium
18889,Customer_18889,Columbus,TX,2023-06-03,Standard
18890,Customer_18890,Miami,NC,2023-10-03,Premium
18891,Customer_18891,New York,CA,2022-05-29,Standard
18892,Customer_18892,Atlanta,TX,2023-09-06,Standard
18893,Customer_18893,New York,GA,2022-12-16,VIP
18894,Customer_18894,Charlotte,FL,2023-07-08,Standard
18895,Customer_18895,Chicago,IL,2023-10-10,Standard
18896,Customer_18896,Charlotte,FL,2022-06-13,VIP
18897,Customer_18897,Charlotte,NY,2023-08-11,VIP
18898,Customer_18898,Atlanta,OH,2022-05-23,Standard
18899,Customer_18899,Atlanta,NY,2022-07-30,Premium
18900,Customer_18900,Miami,OH,2023-12-11,Premium
18901,Customer_18901,Miami,MI,2023-02-10,Standard
18902,Customer_18902,New York,OH,2022-03-25,VIP
18903,Customer_18903,Miami,WA,2023-03-06,Standard
18904,Customer_18904,Miami,NC,2022-04-25,Standard
18905,Customer_18905,Seattle,NY,2023-05-29,Standard
18906,Customer_18906,Houston,GA,2023-07-12,VIP
18907,Customer_18907,New York,GA,2022-02-12,Standard
18908,Customer_18908,Atlanta,IL,2023-06-17,Premium
18909,Customer_18909,New York,WA,2022-04-17,Standard
18910,Customer_18910,Atlanta,NC,2023-08-13,Premium
18911,Customer_18911,Columbus,NY,2022-01-05,Premium
18912,Customer_18912,Houston,OH,2022-09-18,Premium
18913,Customer_18913,Seattle,IL,2023-07-18,Standard
18914,Customer_18914,Seattle,GA,2023-11-12,Standard
18915,Customer_18915,Detroit,NC,2022-06-18,Premium
18916,Customer_18916,Chicago,FL,2022-08-21,Premium
18917,Customer_18917,Atlanta,OH,2023-12-02,VIP
18918,Customer_18918,Chicago,CA,2023-12-28,Standard
18919,Customer_18919,Columbus,MI,2022-12-09,VIP
18920,Customer_18920,Seattle,CA,2023-05-16,Standard
18921,Customer_18921,Columbus,NY,2022-04-30,Premium
18922,Customer_18922,Charlotte,FL,2022-11-30,Premium
18923,Customer_18923,Houston,NC,2023-01-18,Premium
18924,Customer_18924,Detroit,OH,2023-07-16,Premium
18925,Customer_18925,Columbus,OH,2023-02-09,VIP
18926,Customer_18926,Detroit,WA,2023-06-20,VIP
18927,Customer_18927,Houston,FL,2023-11-04,VIP
18928,Customer_18928,New York,NC,2023-02-07,Standard
18929,Customer_18929,Columbus,WA,2022-08-13,Premium
18930,Customer_18930,Miami,CA,2023-08-14,VIP
18931,Customer_18931,Los Angeles,WA,2022-12-26,Standard
18932,Customer_18932,Seattle,MI,2023-02-22,VIP
18933,Customer_18933,Seattle,TX,2023-12-06,VIP
18934,Customer_18934,Seattle,CA,2022-04-19,Standard
18935,Customer_18935,New York,CA,2022-08-20,Premium
18936,Customer_18936,Los Angeles,NY,2023-10-18,Standard
18937,Customer_18937,Houston,WA,2023-10-22,VIP
18938,Customer_18938,New York,NC,2023-04-10,Standard
18939,Customer_18939,Seattle,NY,2022-06-09,Standard
18940,Customer_18940,Seattle,IL,2023-12-12,VIP
18941,Customer_18941,Chicago,GA,2022-07-12,Standard
18942,Customer_18942,Detroit,CA,2022-01-01,Premium
18943,Customer_18943,Detroit,FL,2023-06-01,Standard
18944,Customer_18944,Chicago,CA,2022-04-21,Standard
18945,Customer_18945,Charlotte,WA,2023-05-23,VIP
18946,Customer_18946,Chicago,NC,2022-05-28,VIP
18947,Customer_18947,Detroit,GA,2022-03-15,Standard
18948,Customer_18948,Seattle,WA,2023-12-13,VIP
18949,Customer_18949,Miami,TX,2022-11-10,VIP
18950,Customer_18950,Detroit,NY,2022-09-05,Standard
18951,Customer_18951,Los Angeles,GA,2023-02-20,Premium
18952,Customer_18952,Miami,NY,2022-11-07,VIP
18953,Customer_18953,New York,NY,2022-08-03,VIP
18954,Customer_18954,Detroit,NC,2023-07-09,Standard
18955,Customer_18955,Houston,WA,2023-10-16,VIP
18956,Customer_18956,Columbus,NY,2022-04-09,VIP
18957,Customer_18957,Columbus,IL,2022-07-15,VIP
18958,Customer_18958,Los Angeles,MI,2022-01-25,Premium
18959,Customer_18959,Atlanta,MI,2022-01-17,VIP
18960,Customer_18960,Columbus,OH,2022-02-01,Standard
18961,Customer_18961,Los Angeles,MI,2022-10-30,Standard
18962,Customer_18962,Atlanta,IL,2022-05-04,Premium
18963,Customer_18963,New York,MI,2022-08-01,Standard
18964,Customer_18964,Atlanta,FL,2022-07-10,VIP
18965,Customer_18965,Houston,IL,2023-11-28,Premium
18966,Customer_18966,Detroit,NC,2022-03-15,Premium
18967,Customer_18967,Columbus,IL,2022-03-10,Premium
18968,Customer_18968,Seattle,CA,2022-09-17,VIP
18969,Customer_18969,Chicago,WA,2023-04-09,VIP
18970,Customer_18970,Detroit,NC,2022-05-02,Standard
18971,Customer_18971,New York,CA,2023-03-09,Premium
18972,Customer_18972,New York,IL,2023-01-02,VIP
18973,Customer_18973,Los Angeles,GA,2023-11-09,VIP
18974,Customer_18974,Charlotte,NY,2023-02-17,Premium
18975,Customer_18975,Atlanta,CA,2022-01-11,Premium
18976,Customer_18976,Atlanta,FL,2023-12-16,VIP
18977,Customer_18977,Los Angeles,FL,2023-09-04,Premium
18978,Customer_18978,Chicago,CA,2022-11-04,Standard
18979,Customer_18979,Seattle,GA,2022-12-18,VIP
18980,Customer_18980,New York,FL,2023-02-02,Premium
18981,Customer_18981,Detroit,FL,2023-01-19,Standard
18982,Customer_18982,Chicago,TX,2022-08-02,Premium
18983,Customer_18983,Seattle,GA,2022-11-08,Standard
18984,Customer_18984,Charlotte,GA,2023-03-15,VIP
18985,Customer_18985,Detroit,TX,2023-09-27,Premium
18986,Customer_18986,Los Angeles,OH,2023-08-27,VIP
18987,Customer_18987,Detroit,NY,2023-05-05,VIP
18988,Customer_18988,Houston,FL,2023-10-13,Standard
18989,Customer_18989,Charlotte,TX,2023-09-22,Standard
18990,Customer_18990,Los Angeles,CA,2023-08-31,Premium
18991,Customer_18991,Los Angeles,GA,2022-02-12,Standard
18992,Customer_18992,Los Angeles,FL,2023-11-27,Premium
18993,Customer_18993,Columbus,TX,2023-05-19,Premium
18994,Customer_18994,Chicago,NC,2022-02-02,VIP
18995,Customer_18995,Seattle,IL,2023-05-27,Premium
18996,Customer_18996,Atlanta,IL,2022-11-24,Standard
18997,Customer_18997,New York,TX,2022-12-26,Premium
18998,Customer_18998,New York,FL,2022-02-01,Standard
18999,Customer_18999,Houston,TX,2022-09-19,Premium
19000,Customer_19000,Houston,NY,2023-12-19,Premium
19001,Customer_19001,Houston,FL,2023-04-30,Premium
19002,Customer_19002,Miami,OH,2023-01-28,Premium
19003,Customer_19003,Houston,FL,2023-07-06,VIP
19004,Customer_19004,New York,NY,2022-04-11,Premium
19005,Customer_19005,Charlotte,FL,2023-03-09,Standard
19006,Customer_19006,Seattle,NC,2023-12-07,VIP
19007,Customer_19007,Houston,CA,2023-08-25,Standard
19008,Customer_19008,Charlotte,OH,2023-09-28,VIP
19009,Customer_19009,Miami,NC,2022-12-26,Premium
19010,Customer_19010,Miami,TX,2023-12-03,Premium
19011,Customer_19011,Atlanta,NC,2023-05-18,Premium
19012,Customer_19012,Columbus,NC,2022-01-28,VIP
19013,Customer_19013,Columbus,IL,2023-01-25,Premium
19014,Customer_19014,Detroit,NC,2022-02-09,Standard
19015,Customer_19015,Columbus,TX,2023-05-15,VIP
19016,Customer_19016,Detroit,OH,2022-03-30,Standard
19017,Customer_19017,Chicago,WA,2023-05-02,Standard
19018,Customer_19018,Columbus,NY,2022-09-16,VIP
19019,Customer_19019,Miami,NC,2023-07-11,Premium
19020,Customer_19020,Atlanta,MI,2022-04-05,Standard
19021,Customer_19021,Charlotte,FL,2022-03-26,Premium
19022,Customer_19022,Houston,GA,2022-09-09,Standard
19023,Customer_19023,Columbus,TX,2023-10-09,VIP
19024,Customer_19024,Detroit,IL,2022-04-07,VIP
19025,Customer_19025,Charlotte,CA,2023-04-11,VIP
19026,Customer_19026,Los Angeles,NC,2023-01-24,Premium
19027,Customer_19027,New York,FL,2022-12-12,Standard
19028,Customer_19028,Columbus,TX,2022-09-05,Premium
19029,Customer_19029,New York,MI,2023-09-11,VIP
19030,Customer_19030,Columbus,MI,2023-04-26,Premium
19031,Customer_19031,Los Angeles,NY,2022-02-05,VIP
19032,Customer_19032,Houston,CA,2022-11-27,Standard
19033,Customer_19033,Chicago,GA,2022-11-14,VIP
19034,Customer_19034,Seattle,NC,2023-07-20,Premium
19035,Customer_19035,Charlotte,OH,2023-12-22,Premium
19036,Customer_19036,Charlotte,MI,2023-04-08,VIP
19037,Customer_19037,Houston,NC,2022-08-10,Premium
19038,Customer_19038,Atlanta,NY,2023-09-21,VIP
19039,Customer_19039,Miami,MI,2023-02-25,Premium
19040,Customer_19040,Columbus,IL,2022-04-08,VIP
19041,Customer_19041,Seattle,NC,2022-01-11,Standard
19042,Customer_19042,Atlanta,OH,2023-12-02,Premium
19043,Customer_19043,Seattle,GA,2022-05-12,Premium
19044,Customer_19044,Miami,CA,2023-08-31,Standard
19045,Customer_19045,New York,NC,2023-11-23,Standard
19046,Customer_19046,Columbus,WA,2022-01-29,VIP
19047,Customer_19047,Miami,WA,2023-06-03,Premium
19048,Customer_19048,Charlotte,GA,2023-04-01,Standard
19049,Customer_19049,Charlotte,TX,2022-03-12,Premium
19050,Customer_19050,Columbus,CA,2023-05-30,Standard
19051,Customer_19051,Chicago,MI,2022-07-05,VIP
19052,Customer_19052,Houston,WA,2023-04-20,VIP
19053,Customer_19053,Houston,GA,2022-10-09,Premium
19054,Customer_19054,Charlotte,FL,2023-12-15,Standard
19055,Customer_19055,Charlotte,WA,2023-08-02,Standard
19056,Customer_19056,Miami,FL,2023-02-02,VIP
19057,Customer_19057,Los Angeles,MI,2023-07-03,Standard
19058,Customer_19058,Detroit,TX,2023-11-01,Standard
19059,Customer_19059,Chicago,WA,2022-02-19,Standard
19060,Customer_19060,Atlanta,CA,2022-09-17,Premium
19061,Customer_19061,Detroit,IL,2023-08-23,Standard
19062,Customer_19062,Miami,WA,2022-05-01,VIP
19063,Customer_19063,Detroit,WA,2023-12-16,Premium
19064,Customer_19064,Detroit,TX,2023-06-14,Standard
19065,Customer_19065,Miami,IL,2023-05-18,Standard
19066,Customer_19066,Charlotte,TX,2022-06-28,Standard
19067,Customer_19067,Charlotte,IL,2023-04-08,Premium
19068,Customer_19068,Columbus,TX,2022-10-28,Standard
19069,Customer_19069,Detroit,NY,2022-06-16,Standard
19070,Customer_19070,Atlanta,GA,2022-02-10,VIP
19071,Customer_19071,Miami,FL,2022-10-25,Premium
19072,Customer_19072,Atlanta,GA,2023-09-08,VIP
19073,Customer_19073,Seattle,GA,2022-12-06,VIP
19074,Customer_19074,Houston,WA,2023-03-13,Premium
19075,Customer_19075,Columbus,WA,2022-04-23,Standard
19076,Customer_19076,Houston,FL,2023-12-05,Premium
19077,Customer_19077,Columbus,WA,2022-06-08,VIP
19078,Customer_19078,Chicago,WA,2022-03-20,Premium
19079,Customer_19079,Miami,MI,2022-07-23,Premium
19080,Customer_19080,Houston,IL,2023-05-09,VIP
19081,Customer_19081,Atlanta,MI,2023-05-13,VIP
19082,Customer_19082,Miami,WA,2022-09-13,Standard
19083,Customer_19083,Atlanta,MI,2022-01-06,Standard
19084,Customer_19084,Detroit,IL,2023-02-01,Premium
19085,Customer_19085,Houston,GA,2023-11-01,Premium
19086,Customer_19086,Detroit,FL,2022-06-30,Standard
19087,Customer_19087,Charlotte,GA,2023-01-21,VIP
19088,Customer_19088,Seattle,GA,2022-02-14,Premium
19089,Customer_19089,Chicago,TX,2022-11-06,VIP
19090,Customer_19090,Chicago,IL,2022-07-07,Standard
19091,Customer_19091,Houston,OH,2022-08-17,Premium
19092,Customer_19092,New York,MI,2022-12-15,Premium
19093,Customer_19093,Seattle,GA,2023-12-01,VIP
19094,Customer_19094,Los Angeles,OH,2023-08-21,VIP
19095,Customer_19095,Columbus,OH,2023-05-21,Premium
19096,Customer_19096,Chicago,CA,2022-08-23,Standard
19097,Customer_19097,Miami,IL,2024-01-01,Standard
19098,Customer_19098,Charlotte,MI,2023-04-01,VIP
19099,Customer_19099,Detroit,FL,2023-12-19,Standard
19100,Customer_19100,Los Angeles,MI,2022-04-29,Standard
19101,Customer_19101,Miami,WA,2022-04-14,Standard
19102,Customer_19102,Houston,NC,2022-06-18,Standard
19103,Customer_19103,Seattle,FL,2022-05-23,VIP
19104,Customer_19104,Chicago,MI,2022-05-16,VIP
19105,Customer_19105,Columbus,OH,2023-09-12,VIP
19106,Customer_19106,Los Angeles,NY,2023-07-31,Premium
19107,Customer_19107,Chicago,TX,2022-01-25,VIP
19108,Customer_19108,New York,GA,2023-03-25,VIP
19109,Customer_19109,New York,TX,2023-05-24,VIP
19110,Customer_19110,New York,NC,2023-01-11,Standard
19111,Customer_19111,Charlotte,FL,2023-12-17,Standard
19112,Customer_19112,Detroit,MI,2023-03-17,Standard
19113,Customer_19113,Houston,TX,2022-01-22,Standard
19114,Customer_19114,Miami,NY,2023-12-27,Standard
19115,Customer_19115,Chicago,NY,2023-06-22,Premium
19116,Customer_19116,Miami,CA,2023-12-12,Premium
19117,Customer_19117,Miami,FL,2023-01-13,Premium
19118,Customer_19118,Chicago,OH,2023-10-13,Standard
19119,Customer_19119,Detroit,FL,2023-07-11,Standard
19120,Customer_19120,Charlotte,NY,2022-04-19,VIP
19121,Customer_19121,Charlotte,WA,2023-03-05,Standard
19122,Customer_19122,Seattle,GA,2023-05-01,Premium
19123,Customer_19123,Houston,NY,2022-02-04,Premium
19124,Customer_19124,Seattle,NY,2022-10-13,Premium
19125,Customer_19125,Detroit,WA,2023-03-23,Premium
19126,Customer_19126,Miami,TX,2023-07-25,Standard
19127,Customer_19127,Houston,TX,2023-12-20,Standard
19128,Customer_19128,Seattle,GA,2023-03-09,VIP
19129,Customer_19129,Seattle,TX,2022-03-10,Standard
19130,Customer_19130,New York,WA,2022-03-08,Premium
19131,Customer_19131,Charlotte,CA,2022-03-31,VIP
19132,Customer_19132,Atlanta,TX,2022-09-27,Premium
19133,Customer_19133,Seattle,IL,2023-11-12,VIP
19134,Customer_19134,Los Angeles,MI,2023-01-02,Premium
19135,Customer_19135,New York,FL,2023-05-02,Premium
19136,Customer_19136,Miami,GA,2023-02-15,Standard
19137,Customer_19137,Columbus,IL,2023-06-04,VIP
19138,Customer_19138,Charlotte,CA,2022-09-07,Premium
19139,Customer_19139,Detroit,MI,2022-05-21,VIP
19140,Customer_19140,Chicago,MI,2022-05-04,Standard
19141,Customer_19141,Detroit,CA,2022-01-25,VIP
19142,Customer_19142,New York,TX,2022-06-15,Premium
19143,Customer_19143,Los Angeles,IL,2022-03-30,Standard
19144,Customer_19144,Detroit,TX,2023-08-08,Premium
19145,Customer_19145,Los Angeles,IL,2022-07-11,Standard
19146,Customer_19146,Chicago,CA,2023-11-12,Premium
19147,Customer_19147,Columbus,CA,2022-07-21,Premium
19148,Customer_19148,Charlotte,OH,2023-04-02,VIP
19149,Customer_19149,Charlotte,IL,2023-11-07,VIP
19150,Customer_19150,Atlanta,NY,2023-07-14,Standard
19151,Customer_19151,Los Angeles,NC,2023-01-18,VIP
19152,Customer_19152,Chicago,NC,2023-07-25,VIP
19153,Customer_19153,Seattle,NC,2022-09-27,Premium
19154,Customer_19154,Seattle,FL,2023-05-05,Premium
19155,Customer_19155,Miami,FL,2022-03-10,VIP
19156,Customer_19156,Los Angeles,NC,2023-11-04,VIP
19157,Customer_19157,Houston,CA,2022-07-09,VIP
19158,Customer_19158,Detroit,GA,2023-08-20,Premium
19159,Customer_19159,Miami,CA,2023-02-28,VIP
19160,Customer_19160,Miami,OH,2022-04-29,VIP
19161,Customer_19161,Miami,WA,2023-07-28,Standard
19162,Customer_19162,Chicago,GA,2022-02-10,Standard
19163,Customer_19163,Charlotte,IL,2022-08-26,Premium
19164,Customer_19164,Miami,GA,2022-07-27,VIP
19165,Customer_19165,Charlotte,WA,2022-05-31,Standard
19166,Customer_19166,Charlotte,NC,2022-11-04,Premium
19167,Customer_19167,Los Angeles,TX,2022-05-17,Premium
19168,Customer_19168,Chicago,FL,2023-12-20,Premium
19169,Customer_19169,Charlotte,OH,2023-02-05,Standard
19170,Customer_19170,Miami,NY,2022-01-12,VIP
19171,Customer_19171,Chicago,WA,2023-01-16,Premium
19172,Customer_19172,Miami,GA,2022-03-03,VIP
19173,Customer_19173,New York,TX,2023-06-07,Premium
19174,Customer_19174,Detroit,CA,2022-01-13,VIP
19175,Customer_19175,New York,IL,2022-04-26,VIP
19176,Customer_19176,New York,FL,2023-06-22,Standard
19177,Customer_19177,Los Angeles,TX,2023-11-13,Premium
19178,Customer_19178,Houston,WA,2022-09-30,Standard
19179,Customer_19179,Detroit,IL,2023-08-23,Premium
19180,Customer_19180,Los Angeles,TX,2023-06-28,VIP
19181,Customer_19181,Miami,NY,2022-01-10,VIP
19182,Customer_19182,Los Angeles,TX,2022-11-07,Standard
19183,Customer_19183,Miami,MI,2022-05-21,Standard
19184,Customer_19184,Houston,FL,2022-11-24,Standard
19185,Customer_19185,Charlotte,NC,2022-09-07,VIP
19186,Customer_19186,Los Angeles,WA,2023-05-07,Premium
19187,Customer_19187,Atlanta,WA,2022-08-07,Premium
19188,Customer_19188,Charlotte,CA,2022-07-13,VIP
19189,Customer_19189,Columbus,MI,2023-11-11,VIP
19190,Customer_19190,Los Angeles,FL,2023-05-02,VIP
19191,Customer_19191,Miami,TX,2023-05-05,Premium
19192,Customer_19192,Detroit,FL,2023-05-06,VIP
19193,Customer_19193,Los Angeles,NY,2022-08-08,Standard
19194,Customer_19194,Miami,MI,2022-04-12,Premium
19195,Customer_19195,Houston,NC,2022-06-26,VIP
19196,Customer_19196,New York,WA,2023-02-02,Premium
19197,Customer_19197,Los Angeles,CA,2023-07-21,VIP
19198,Customer_19198,Seattle,FL,2023-10-11,Standard
19199,Customer_19199,Columbus,IL,2023-10-05,VIP
19200,Customer_19200,Seattle,NY,2023-07-09,VIP
19201,Customer_19201,Charlotte,OH,2022-03-14,Standard
19202,Customer_19202,Charlotte,FL,2022-05-30,Standard
19203,Customer_19203,New York,IL,2023-11-15,VIP
19204,Customer_19204,New York,GA,2022-05-11,Premium
19205,Customer_19205,Charlotte,OH,2023-06-07,Premium
19206,Customer_19206,Los Angeles,TX,2022-05-29,Premium
19207,Customer_19207,Chicago,IL,2022-03-11,Standard
19208,Customer_19208,Los Angeles,GA,2023-05-05,Standard
19209,Customer_19209,Columbus,MI,2023-06-10,VIP
19210,Customer_19210,Charlotte,FL,2022-03-16,Premium
19211,Customer_19211,Seattle,OH,2023-08-03,VIP
19212,Customer_19212,New York,NC,2022-06-18,Premium
19213,Customer_19213,Seattle,NY,2022-09-10,Standard
19214,Customer_19214,Charlotte,IL,2023-10-04,VIP
19215,Customer_19215,Houston,CA,2023-02-28,Premium
19216,Customer_19216,Charlotte,WA,2023-10-03,Premium
19217,Customer_19217,Atlanta,OH,2023-01-06,Standard
19218,Customer_19218,Columbus,WA,2022-08-19,Premium
19219,Customer_19219,Atlanta,WA,2022-09-26,Premium
19220,Customer_19220,Detroit,WA,2023-02-21,VIP
19221,Customer_19221,Seattle,GA,2022-03-03,Standard
19222,Customer_19222,Houston,NC,2023-03-19,Premium
19223,Customer_19223,Columbus,FL,2022-02-13,VIP
19224,Customer_19224,Miami,TX,2022-11-25,VIP
19225,Customer_19225,Detroit,OH,2023-02-09,VIP
19226,Customer_19226,Chicago,GA,2022-01-29,VIP
19227,Customer_19227,Atlanta,TX,2022-07-17,Premium
19228,Customer_19228,Columbus,WA,2023-11-19,Standard
19229,Customer_19229,Columbus,OH,2023-01-18,Standard
19230,Customer_19230,Atlanta,OH,2023-02-05,VIP
19231,Customer_19231,Detroit,NY,2023-04-06,Standard
19232,Customer_19232,Houston,GA,2023-09-13,VIP
19233,Customer_19233,Houston,MI,2022-08-19,Premium
19234,Customer_19234,New York,WA,2022-05-11,VIP
19235,Customer_19235,Los Angeles,WA,2023-05-06,VIP
19236,Customer_19236,Detroit,TX,2023-09-22,Standard
19237,Customer_19237,Seattle,WA,2023-06-06,Premium
19238,Customer_19238,Seattle,NC,2023-02-21,VIP
19239,Customer_19239,Detroit,WA,2023-10-24,VIP
19240,Customer_19240,Atlanta,FL,2023-10-13,Premium
19241,Customer_19241,Seattle,NC,2022-06-11,Premium
19242,Customer_19242,Seattle,WA,2022-09-05,Premium
19243,Customer_19243,Los Angeles,WA,2023-09-06,VIP
19244,Customer_19244,Columbus,GA,2023-06-18,Premium
19245,Customer_19245,Columbus,NY,2022-10-22,Premium
19246,Customer_19246,Detroit,NY,2023-05-25,Premium
19247,Customer_19247,Charlotte,MI,2022-03-18,Premium
19248,Customer_19248,Columbus,IL,2023-03-20,Standard
19249,Customer_19249,Atlanta,NC,2023-09-07,Premium
19250,Customer_19250,Miami,CA,2022-02-01,VIP
19251,Customer_19251,Charlotte,CA,2023-03-04,Standard
19252,Customer_19252,Los Angeles,NY,2022-03-09,VIP
19253,Customer_19253,Atlanta,FL,2023-07-30,VIP
19254,Customer_19254,Houston,OH,2022-03-28,Standard
19255,Customer_19255,Los Angeles,TX,2023-12-23,Standard
19256,Customer_19256,New York,TX,2022-05-30,Premium
19257,Customer_19257,Seattle,WA,2023-10-19,Premium
19258,Customer_19258,Chicago,MI,2022-02-10,Standard
19259,Customer_19259,Houston,TX,2023-01-14,Standard
19260,Customer_19260,Charlotte,OH,2022-10-12,Premium
19261,Customer_19261,Atlanta,OH,2023-02-07,Premium
19262,Customer_19262,Houston,FL,2022-10-15,Premium
19263,Customer_19263,New York,MI,2023-04-21,Premium
19264,Customer_19264,Atlanta,IL,2023-10-28,VIP
19265,Customer_19265,Chicago,IL,2022-12-16,Premium
19266,Customer_19266,Charlotte,CA,2022-11-07,VIP
19267,Customer_19267,Los Angeles,MI,2023-07-03,Standard
19268,Customer_19268,Detroit,MI,2023-09-12,VIP
19269,Customer_19269,Houston,TX,2022-12-01,VIP
19270,Customer_19270,Chicago,IL,2022-11-12,Standard
19271,Customer_19271,New York,IL,2023-04-27,Standard
19272,Customer_19272,Houston,WA,2023-06-08,Premium
19273,Customer_19273,Miami,CA,2023-05-15,Premium
19274,Customer_19274,Miami,WA,2023-01-31,Premium
19275,Customer_19275,Charlotte,IL,2023-12-06,VIP
19276,Customer_19276,Los Angeles,NC,2023-08-27,Standard
19277,Customer_19277,Charlotte,FL,2023-12-13,VIP
19278,Customer_19278,Charlotte,WA,2023-07-28,Standard
19279,Customer_19279,Seattle,OH,2023-11-30,Premium
19280,Customer_19280,Los Angeles,NY,2023-09-12,Standard
19281,Customer_19281,Seattle,WA,2023-09-06,Standard
19282,Customer_19282,Atlanta,IL,2023-11-08,Premium
19283,Customer_19283,Chicago,GA,2023-08-11,VIP
19284,Customer_19284,Chicago,WA,2022-05-21,Premium
19285,Customer_19285,Los Angeles,FL,2023-04-26,Standard
19286,Customer_19286,Los Angeles,CA,2022-12-12,VIP
19287,Customer_19287,Atlanta,TX,2022-04-04,VIP
19288,Customer_19288,Chicago,TX,2023-12-10,Standard
19289,Customer_19289,Atlanta,NC,2023-05-17,Premium
19290,Customer_19290,Detroit,WA,2022-12-17,Premium
19291,Customer_19291,New York,OH,2023-06-30,Standard
19292,Customer_19292,Miami,OH,2023-06-14,Standard
19293,Customer_19293,Detroit,NY,2023-09-24,VIP
19294,Customer_19294,Charlotte,NY,2023-10-09,Premium
19295,Customer_19295,Houston,IL,2022-03-06,VIP
19296,Customer_19296,Seattle,NY,2022-09-15,Standard
19297,Customer_19297,Columbus,FL,2023-10-07,VIP
19298,Customer_19298,Houston,CA,2022-10-02,VIP
19299,Customer_19299,Los Angeles,NC,2022-10-05,Premium
19300,Customer_19300,New York,GA,2022-10-23,VIP
19301,Customer_19301,Detroit,NY,2023-09-01,Premium
19302,Customer_19302,Columbus,NC,2023-06-10,Premium
19303,Customer_19303,Columbus,OH,2022-08-22,Premium
19304,Customer_19304,Los Angeles,NC,2022-11-17,Standard
19305,Customer_19305,Detroit,FL,2022-11-28,Standard
19306,Customer_19306,Columbus,FL,2022-09-03,VIP
19307,Customer_19307,Detroit,NY,2023-08-03,Premium
19308,Customer_19308,Seattle,IL,2022-07-15,Premium
19309,Customer_19309,Seattle,NY,2022-12-23,VIP
19310,Customer_19310,Columbus,OH,2022-11-10,Standard
19311,Customer_19311,Columbus,FL,2022-07-16,VIP
19312,Customer_19312,Los Angeles,NC,2022-12-10,VIP
19313,Customer_19313,Detroit,OH,2023-06-15,VIP
19314,Customer_19314,Chicago,NY,2023-11-24,VIP
19315,Customer_19315,Atlanta,GA,2023-02-26,VIP
19316,Customer_19316,Atlanta,NC,2022-10-13,VIP
19317,Customer_19317,Houston,WA,2022-09-28,VIP
19318,Customer_19318,Houston,FL,2023-09-05,Standard
19319,Customer_19319,Columbus,WA,2023-03-11,VIP
19320,Customer_19320,Miami,TX,2023-11-17,Standard
